,running_intra,running_inter,trotting_intra,trotting_inter,walking_intra,walking_inter,right_turning_intra,right_turning_inter,left_turning_intra,left_turning_inter,stepping_intra,stepping_inter,jumping_intra,jumping_inter,climbing_intra,climbing_inter,rearing_intra,rearing_inter,hunching_intra,hunching_inter,rising_intra,rising_inter,sniffing_intra,sniffing_inter,grooming_intra,grooming_inter,pausing_intra,pausing_inter
11,0.9767438267966838,-0.510382981158126,0.9832625237140191,-0.02196847421634099,0.9287470589389305,-0.3943643204563956,0.850473357351255,0.10691382975875201,0.8654963960017205,-0.23142823447108007,0.8398044139795465,0.13011067459365994,0.04708728879670445,-0.010632326530934284,0.9616213299151972,-0.198401853713383,0.9861320693433909,-0.035729563267287566,0.9732812388138552,-0.2072078038088453,0.4200125629172988,0.34625445632201,-0.1456995072178464,-0.0406286282571028,0.9557314079073439,0.2175698951715667,0.5734902219521545,0.046655846319981154
12,0.9429518521055266,0.21834606621940672,0.9740580424295721,-0.0347922219919002,0.9737564892042329,-0.4926350507861384,0.820543435111054,0.07669093444820974,0.8610027972104751,0.3596158733184363,0.8522622507935772,0.02136410949313913,0.33978601000173214,0.7278731838040124,0.990832760838982,-0.9384476183448105,0.8821780920927198,0.35218398912688753,0.9823924899794682,0.2683095319269292,-0.017909130081596704,-0.20122100063312184,0.12903794027808346,-0.11157451340582708,0.7646940674439469,-0.12596779904176955,0.8102345779873058,0.41968246504779894
13,0.9921605415180202,-0.16053063292267172,0.9618751075109847,0.42396252007109936,0.943260375704111,-0.3654565914083331,0.8102647261487951,0.10944723575970867,0.9216574257391276,-0.18504066145330977,0.8827046283712262,-0.4837180513123759,0.8195160354370803,0.326200936625785,0.9957015744099169,0.4922858229271309,0.9510197988313606,0.11875166630693951,0.9876310233370692,-0.48436626098169244,0.22693072139321124,0.05416649853037948,-0.014186673712858573,0.03281845532220315,0.9151397306487786,0.5028907823962272,0.5197413106214693,-0.05717119558471147
14,0.9721384916007711,-0.218573021192661,0.9389709904532016,-0.27374833966349504,0.9561236578317377,-0.2522544978069249,0.9434909075326259,0.4581265811876364,0.8993578802453647,-0.10500319544053768,0.945818835828698,0.2507360375494088,0.17318221234867612,0.09562635422073171,0.987834239867561,-0.12494763886620365,0.9605587435917138,0.2930268737600982,0.989280160669618,0.18248889347684574,0.757132545150116,-0.48793160038394956,0.16468395848522746,-0.04370141631293241,0.9524442343144637,-0.1303500480196067,0.4676091617351257,-0.3047659212433681
15,0.9951311989109888,-0.04307779361921764,0.9962689739581073,-0.6266789617364565,0.8531799842814471,-0.014035842391360815,0.9134492344564574,0.11582424976449014,0.9071042754986078,-0.6000006198105844,0.954941876970401,0.13964301448564082,0.598311703695298,0.154076443904057,0.9758338152074146,-0.021151728027970322,0.9679778588206411,0.19411147016075653,0.9920656897494361,0.5276028965668332,0.23530511006293695,0.4867614490334068,-0.03760659181249382,0.02139823630278354,0.8675307348684348,-0.2580156710421528,0.4574697557623408,-2.362700778310467e-05
16,0.9983057628239083,-0.13917920080004306,0.9966824373587287,0.7531941286525268,0.9701022058574021,-0.4157926896686411,0.8483647348716701,0.14741585408460273,0.9451063580947552,-0.2032325926024163,0.8827532556642376,0.013994061635862831,0.33896003803935826,-0.09665698852766579,0.9832974650077341,-0.1530446977605504,0.9634756237933074,0.5260183416630484,0.9872531662203804,-0.5338304226154428,0.8448974935086924,0.1811353762651013,0.015345000503451764,-0.20606961405575233,0.9618777402644977,-0.03177304774045479,,
17,0.9828237366186258,0.26055194254390207,0.9390173387148453,-0.17572906027704058,0.9542634842087135,-0.12036775718859474,0.9679843640691533,-0.07471936437059462,0.8575011978878975,0.46821828984365355,0.852928280953066,0.0023078440525937972,0.3914802852950462,0.13466682979330255,0.9898203847194987,-0.5979573278583299,0.956307648741975,-0.06952338982512321,0.9698639390270728,0.3905894118604599,0.157742960324562,-0.039659247728734685,0.021991900970386884,-0.008410497994322995,0.7817584360628215,0.013742153671716528,0.765678637026272,0.3698346835825349
18,0.9886198636813854,-0.036421896382415025,0.9403610547846903,-0.9606941238643791,0.9558185500258755,0.12706770181982524,0.6949063879465315,0.39846570796727787,0.9029121514633606,-0.33640277764847004,0.8766924360418255,-0.08359032877705973,0.011094446996171283,0.1365685474009802,0.9891824631102415,-0.15765938043635366,0.9469594513668947,0.1926694068432808,0.9486910286181564,0.26561320559099777,0.3462749455294509,-0.11551488192273202,-0.06487316873398744,-0.15801471517229065,0.9697489613923451,-0.14863602802071493,0.16500112864386318,0.11697856357138747
19,0.9945025157317615,-0.47217119000300983,0.9897941953639351,0.4481441064060001,0.9289954504799184,-0.07900488556418205,0.918463188057206,-0.19429174409010952,0.9025797709312292,-0.5384931005861665,0.9104342382097751,0.2716083100892864,,,0.9936552033959947,-0.8970191665756184,0.9367225978289433,0.18662540850687495,0.9989237834001482,0.3129069670570943,0.8892351989701359,0.34097786953761156,-0.12984912051650382,0.033843985914240725,0.9803664423186764,0.15034719651374812,0.3913425462809449,0.08411110314314994
20,0.9860910838766707,-0.19912450001716558,0.9706155607253615,0.05271689929886359,0.9526710505067699,-0.8090035079734094,0.9089669800075452,-0.012993145334932572,0.9181597446004255,-0.6249720272471575,0.8512082349453796,-0.38978414368551645,0.8592878491285052,0.5457528073449354,0.9725316605868266,0.19780218672709668,0.9283474131753122,0.41815761588225636,0.9784004126021144,-0.21141365752274027,0.06035850494503659,-0.3805257502396916,-0.003979196095116749,0.0009297462612472751,0.9821671513925192,-0.146530791444617,0.8214709307507277,-0.03220050940635413
21,,,0.9493542379209213,0.07203591385565919,0.9339422255398026,-0.01198517714813492,0.9731791474401348,0.09884019711722919,0.9506536878592261,-0.42439916555566654,0.7900247334527681,-0.11109886150746023,0.43464389466525866,-0.21041964197978522,0.9889942767537793,-0.40428244990706885,0.9505164765168347,-0.4602772159406503,0.990711766055111,0.026392521819231636,0.24113486165662457,0.2742377794922129,0.1984330305651258,0.04254865538708694,0.985974380942963,-0.056899609154020855,0.35484201492404,0.43451201022984187
22,0.990289530239777,0.26282298417134675,0.9706960936773842,0.6344676765650601,0.9500557240164517,0.1961405791022259,0.6171430320310786,0.06644118827204537,0.8936409202588526,0.19601965197740828,0.9446479753981274,-0.16707576274837266,-0.10271388699631703,0.09172307034706473,0.9781045891189832,0.2444401125246909,0.9479616755078285,0.736899243004758,0.9925786281806076,0.3736951015792354,0.6385853793460524,-0.1390996916571945,0.40793057169540164,0.4248933817159539,0.953367863323399,-0.05880235245324162,,
23,0.9744000909787814,-0.14907397423410484,0.9505438398777796,-0.48072236308938826,0.9254732219432111,-0.5044887322079821,0.5625691779140036,0.12021816320773443,0.9627589539250779,-0.3809737930491613,0.8702397905801612,-0.16030481782212436,0.389074135351013,-0.3394179923765027,0.9853752069066439,0.10263275121758911,0.9286099124727631,-0.2517095662109697,0.9678380189394619,-0.25506532096058887,0.1093195761495766,0.08782173926961746,0.2649712462076654,0.09794597989244913,0.9824636250111383,-0.5881414635894252,,
24,0.9940394324946744,-0.22037216873773147,0.9631491062893781,-0.26591448144211327,0.917175779367808,-0.8428783610235038,0.6647967406700498,0.6196500615512538,0.8681997104837171,0.3773470673608152,0.9076556091027572,-0.727105844809975,0.18888996151030238,-0.03300063309688468,0.9858219297251108,0.34710996476163997,0.911066945420229,0.13527032852883666,0.9911220227061156,0.2107349815627955,0.4746920120042789,0.5389025425085621,0.0467339055474657,-0.11914745438447494,0.9882830623922598,0.4740623128307601,0.21143553207376037,0.25277526322123944
25,,,0.9757483130725031,-0.12957578522672017,0.8960734796294715,-0.7555222335634163,0.8670032244340042,-0.005562798678377185,0.8553768501848776,-0.22371943632461602,0.9476629048299223,-0.18427569858628867,0.3640941612390439,0.1108675120210922,0.9856360387583042,0.4091289552771195,0.9494038141048925,0.3825474253612648,0.9771454023638552,0.36572865932749077,0.7144209018280258,-0.060337276630697066,0.12827475358645088,0.05903265201891772,0.983854424800379,0.025497349621214214,0.342184095217157,-0.0031177915646251166
26,0.9951141665162335,0.017516676964277108,0.9821264764016202,-0.05825926545040371,0.973554734586494,0.3042927480901929,0.7339575775827312,0.37220315129670584,0.9000851326608484,-0.5953108586868844,0.9086051914305852,-0.018804586284205074,0.10840228220355985,0.09485308529420447,0.9916383132616149,-0.4826923646742683,0.9218983205875343,0.521448569215512,0.9965088360183014,-0.20462344973286398,0.18648360522080726,-0.024788507519570232,0.12889325857965825,-0.04936017659860805,0.5270284840676932,0.052929535548868006,,
27,0.9786756815869095,-0.7799068165777602,0.970399386018697,-0.10011773774272373,0.9468667544643067,-0.6586169238459195,0.6025298496122358,-0.06410165855210848,0.8719322902314789,-0.20106290295961393,0.9297753692835478,-0.13041402825697357,0.18647262385993021,0.0033632992369371627,0.9822057358168013,0.38205832564469555,0.9365610239241715,-0.0005152745227707012,0.9947445846914139,0.09997909486951011,0.475686808233096,0.27917829188398197,-0.06351994899290478,-0.2407048541619018,0.7126044055847532,-0.0753683234090869,0.12353356824691179,0.3304276634238188
28,0.9826821503531064,0.3109118100521824,0.989124636509279,0.32858964580344746,0.8864577165175747,-0.7809237889756484,0.71864451436447,0.21630055819041064,0.9181819733329154,0.6184160114524072,0.7815067705625913,0.5654616804959562,0.01938148543525498,-0.08082702218773857,0.8931650238301141,0.4641712541623043,0.9246262199281425,-0.3276933873273505,0.9833330980312386,-0.03757178434821692,0.3393803957012831,0.2052639747059825,0.17283889616207532,0.12038005561086759,0.9788939112451289,-0.4670523908962283,0.1878230256192409,0.0350050169872234
29,,,0.9322493164098633,-0.15629836134320535,0.9850047378472593,-0.6034042214876334,0.9620926218891852,0.5445689802598799,0.87160105353444,-0.5405402941881037,0.85908579767709,-0.44286871298471875,,,0.9878811603282733,0.26668015856691324,0.9941342561765498,0.09425866744793467,0.9944329201166976,-0.021563000321987345,0.8995031923521077,0.04628228408756029,0.13699697258534133,-0.01211542900154718,0.8305879495989236,-0.10280482558081763,0.10554901467356911,0.01677401211485643
30,0.9937225968293265,0.005921818065975657,0.9902759113744124,-0.12444885920356452,0.9190174098960808,-0.15070323115866935,0.9323791200836317,-0.27536564159528587,0.873893102566192,0.07807624806514792,0.8916928988552116,-0.1468994244336819,,,0.9966156110232653,0.3145493077908704,0.979288779450544,0.03793516486322858,0.9926468985939664,0.6181127816558408,-0.11766570466485891,-0.1151379046617284,0.09400008755107184,0.20669909137501158,0.9316738042810674,-0.17740833214245008,0.43198688586475503,0.20618384736731513
31,0.9772439961306622,-0.08005274722107895,0.973802992479924,-0.11148494747091382,0.9787687924436203,-0.1808910989638327,0.7022942444485487,-0.5652335048041612,0.8805732345518388,-0.10406552169634989,0.9227563619332371,-0.04078046474946608,-0.05070423262107591,0.32907506589102276,0.9936641878154074,0.18301147124495235,0.9247681768405434,-0.12764448178037666,0.9728668339726713,-0.20820825050742398,0.6206418518238328,0.3914442713015155,-0.12326418027655701,-0.16298624233741918,0.9705198509649559,-0.33439296978935323,0.12112562162494193,0.37975993808137287
32,0.9953760465330135,0.32644594358934514,0.945579308962641,-0.19814409638965047,0.9541212371508736,0.8177150709564432,0.8862377503600114,0.23138053832882485,0.8943781860788522,-0.14204862122481074,0.8614999042315984,0.26513379101366963,0.156388521477688,-0.18385669487424888,0.9776728541193457,-0.46809461887219866,0.9600589487071157,-0.36777724321172284,0.9897570977214302,-0.0018652453995495887,0.12059035857981115,0.07601208389768692,0.021851793324389246,0.005144140543316747,0.9845960543219185,-0.32386627088152614,0.40102486513777186,-0.10373358520718749
33,0.9969528332078389,-0.4085382355981055,0.9755067814451717,-0.2784760968794276,0.9064948393041774,-0.41086522947617815,0.534006382403997,0.0860523066185273,0.8926517154958766,-0.2884424134099532,0.8367682262322981,-0.16290044718979954,-0.004056473460869863,-0.0810585698976041,0.983757613105965,-0.5200420872147846,0.9648924089860914,0.36544704009520806,0.9883157347841431,0.3416236463554479,0.3568343339294402,0.08737790638342396,-0.0221958127982028,0.07144018774915349,0.9685589106010886,-0.4879220878142539,0.1611225454655557,-0.03272733211925697
34,0.9934541547838343,0.24094382187055757,0.9831918194906806,-0.7144826371825239,0.9582945427329959,-0.2294234658498723,0.8947724258935977,0.22718746929171008,0.892641083188858,0.1484681599937165,0.8893835485338881,0.1254245236441805,0.040920601584691296,-0.02980701363229644,0.994557811200274,0.4681427073139801,0.9424003080237017,0.11052838615214386,0.9930833730767051,0.19644719678241748,0.40851751677062365,0.08328369240801681,0.06565689702275421,0.09976621808839482,0.9833573228938419,-0.20154929474065456,0.46021024942684136,0.4539597037419276
35,0.9948611782342751,-0.4326571126366433,0.9631192002147977,-0.1890487781353773,0.9616956861518996,0.08529538829172488,0.9424065188317576,0.15859468967166207,0.8183413742869721,-0.09996800672569664,0.9105041478151531,-0.3681983491844896,0.313171803967878,0.42452630807949,0.9838409791945081,0.4393684674070337,0.9387526391565152,-0.1279372704174046,0.9935686472125665,0.7951561876286835,0.399604601448152,-0.22593197415458746,0.013518635921847872,0.16720330822091234,0.8883667596335784,0.37171061063029015,0.28263847087962984,0.006726320028906945
36,0.9959014234965813,-0.1457917966790262,0.9716959221920862,-0.555726595824449,0.9262132233984451,-0.23966294274126768,0.6642526477514933,0.0020541804536814688,0.963259281840584,-0.12216049830984137,0.9188418151255209,-0.1711505085319541,0.16188493150467986,0.3580529160031557,0.9896291152960667,-0.09537566587478906,0.949474356732529,0.0886680303116618,0.9865870272519099,0.19309540134055836,0.556900173105714,-0.10901340237939011,0.01273590262568275,0.010592130247074196,0.9716204371964298,0.4297441893459806,0.5459772502267932,-0.1348040007108156
37,0.9769110846102775,-0.00797705403870148,0.9569470269841063,0.024622563199409333,0.8899211812515578,-0.5363632267069721,0.8456827971375734,0.3417370382224783,0.8510577440689084,-0.20245850219616468,0.8786869407084241,0.07092086569327724,0.04055942127552118,0.1940896186775919,0.9858169970200761,0.16400606780506893,0.9366645008025912,-0.5296761747958825,0.9955909839321297,-0.2625549134515476,0.2129499092023915,-0.2594909836844125,0.06872115271846185,0.04671368828580249,0.9630085303373039,-0.008214569287225797,0.9859033095030908,0.4214492795212865
38,0.9886534062435481,-0.1603891105643202,0.9847483530475222,-0.10425166961476978,0.9492419963912626,-0.005964586752620144,0.880232032350892,-0.1334209856680118,0.8539776720190373,-0.42507978062846724,0.8792183449103352,-0.17888123668755992,-0.04578539505877232,0.02915888705541838,0.9729756554403534,0.08410456140253356,0.9375247829236006,0.08799439160833959,0.9612501524887516,-0.2000306729386417,0.22108166790055514,0.11306604226642453,-0.009083407020860346,0.12239497988201162,0.9715258292017255,-0.008424806772470088,0.04778722747490724,-0.053481348797160155
39,0.9400644459876353,-0.14435417843522416,0.9648403190649788,-0.1420901008155691,0.8203654859935434,-0.31786956324512533,0.7682089358871355,0.11061587309827425,0.9034725388924464,-0.0018192186114176945,0.9333208716220305,0.37320176544576944,0.0871072911723692,-0.04659258867897763,0.743958209047555,-0.06056195082399236,0.9137081005483916,-0.22821883516497285,0.9883535922786599,-0.08872011744078596,0.0752823421071862,-0.09088888203196036,-0.029064784411088774,-0.014251154272601414,0.8908565754909665,-0.5168514583338953,,
40,0.95774391126858,0.17823726418490055,0.9894020522552871,-0.14412266010178854,0.8813952448563398,-0.823409292825659,0.8673211485700739,-0.24172390596849921,0.9041507991863176,-0.4277237481116697,0.8725063389217549,-0.3551937199162274,0.06329796254009101,-0.1443319695057749,0.9735522635156667,-0.2650160668983149,0.9376995959706221,0.24988443309133593,0.9901583965611142,0.18850872532003174,0.2992399857875675,-0.077551244340764,0.1626309994313772,-0.04888646107271006,0.9907603987514936,0.3317507165308309,0.14131396547654815,0.06650517447320181
41,0.9947533368753742,-0.25411811443607957,0.9729094197911656,-0.08151475382260212,0.852257252671234,0.2830645471487468,0.9413558011168622,0.35499570254439,0.9340987014076755,-0.5909850757809367,0.8381969365114985,-0.1510259867367269,,,0.9905334087145528,-0.8355823686611364,0.947700356579342,0.07560089391166526,0.9726619485718345,0.7372642036535509,0.1472964488516662,0.241124737596241,0.234465688328283,0.005649465036474999,0.6337781689275755,-0.07183741208918022,0.3414603365812087,-0.30306074200073463
42,0.9763657787335609,-0.14049217948553225,0.97542032465886,-0.4781744303924414,0.8597812149437988,0.032462505791148615,0.6556124079644695,-0.5840098045394991,0.9541339040217918,-0.09364315057421564,0.8783138804222207,0.06991652869347209,0.012413001066887036,-0.007428907874701424,0.9903630398495388,-0.2802668010312491,0.9696699281170348,0.387137710444754,0.9821878901028185,0.5994728569257005,0.44460582643899377,-0.09883619846559726,-0.2494323250489785,-0.1833710813228012,0.9474439568703851,-0.5182567965158392,0.5255660656979032,0.15060373479739048
43,0.9953093611272702,-0.7846781050586474,0.9737367833428785,-0.8085652589737995,0.7829416720515313,-0.56725684864716,0.8993916504149094,0.24364696502606806,0.9138609258484125,0.4859540955542506,0.8906168632564266,0.1278792223628363,0.12318391363556268,-0.020763344350644166,0.9833919763930884,-0.7920831819895088,0.9410620142793552,-0.5169736659897934,0.9906028738785925,-0.2936447208823047,0.38517353298269447,0.45187404604213927,0.0707814991636682,-0.02155613421157085,0.9166178546169057,0.014646240353953358,0.31387902895965736,-0.11016133468267415
44,0.9900245870741304,0.586053587977365,0.9503670178643666,0.28131241996848644,0.9056344814456969,0.14623710832488335,0.8454634904536137,-0.34274368085792495,0.9121822384724397,-0.32453780602986915,0.9743880543400079,-0.025117819426128642,,,0.9544491668982796,0.08953915414158739,0.880391223059982,-0.25384091211475995,0.990650267179096,-0.2790852417008429,0.8607562895313463,-0.1921822045820756,-0.06118475244046756,-0.07508780714014826,0.9813073528407701,0.17773636824154931,-0.06566836019363306,0.10600248672280121
45,0.9670978579199685,-0.4922061679011974,0.9580887977462902,0.1877552473131619,0.939738030435213,0.3682934708936875,0.607756594708523,0.41172182302100163,0.9353390575441307,-0.7164405649407093,0.842464052745334,0.07094190570371176,0.054061460676752056,0.022963938965333837,0.9280492349747435,0.24435923113817856,0.9651001236595255,0.14054217868533123,0.991825037512403,0.5556119667986317,0.30984689984184083,-0.037702625315339675,0.04585443045849561,0.010568824588497427,0.9439521451394022,0.19483878603353166,0.4757140451460005,0.28391834084420475
46,0.9843913469839143,-0.13307071837312873,0.9409653892364651,-0.6935891834663995,0.758346779231872,0.33089727942825553,0.8133052311899269,-0.12450690820015231,0.8731469201649196,-0.3331194745953819,0.9119846040693403,0.1769593509550881,0.07344413176731819,0.09272782325233955,0.9967358040171764,-0.18383781503157734,0.9231570975721037,-0.07135072664470381,0.9920284413350974,-0.3225555903517887,0.8651517528204293,0.5802083830536889,0.5007779752866953,0.0028145778565872616,0.9416849258240357,0.3312061351615594,0.6443367896482843,0.47351039773185255
47,0.9840888491953917,-0.47587514643452117,0.9893690039667996,-0.4132927778108683,0.9248589102149027,-0.5093995357389081,0.7789233438100756,-0.06570763343661776,0.8908933627541181,-0.29668204367841117,0.8133798654646164,0.006802215436974386,-0.051380439975803965,0.12768027236665547,0.9906439733205322,0.263631785277458,0.9383531884618695,-0.17080791976339998,0.9762596155854838,0.346554845584425,0.29968096884089684,-0.09399415045236051,0.02855911325732568,0.4207018141164199,0.9800010560754338,0.3639725959110056,0.22287634346917343,0.08152035332884973
48,0.9887865350637907,-0.25326312522021865,0.9838696460554149,0.7045820160191236,0.9462885282439069,0.6662171084507584,0.9501888724116762,0.20557978924250428,0.891218229660239,0.04651633782288336,0.9595595862733743,0.27000928373393007,0.35103052261344475,0.007377274008425258,0.9907506302070707,-0.07125846149693682,0.9155583897759993,0.7801700077911025,0.9817731690895389,0.3339194848317994,0.6176331234586125,0.12880359883908957,0.07000451302532217,0.05515994656011675,0.8635789491383901,0.2981922582603374,0.48672387479940754,0.4241782146294531
49,0.9820518786338449,-0.33878203849369065,0.9931496001851676,-0.11875565998352655,0.794191119652277,0.12888779081300344,0.9153758329586563,0.1899725872190943,0.9469218994860559,-0.5112128244682121,0.8558793873517971,-0.3849238744056944,-0.06306928176192234,-0.253798254847996,0.977748137314654,0.7154236608035143,0.9550127934231517,0.0013707394982113686,0.9844328100408641,-0.1579866540661728,0.7545405829303061,-0.17132569245519758,0.051205604643637666,-0.022690828348784553,0.9261635571129991,0.7453678441585087,0.1684887958602603,0.03801013388047189
50,0.9993254943351769,-0.24281613196084514,0.9665854016538553,-0.13845738065691057,0.8685538484634391,0.07890593826152703,0.9816874843878162,0.4090911018116318,0.9386648357644306,-0.2576153280853577,0.8994455121190579,-0.32678313830136657,0.07101953530947196,-0.25065975773216315,0.9986560453269369,-0.06742827663710076,0.9438931577925912,-0.04523586542815937,0.9554632410274486,0.6726703036578625,0.4216985613910991,0.03478790490179628,-0.04623125884116458,-0.07176645405709804,0.9940327678113714,0.43588323448702243,0.24578430816435223,0.15387156544285283
51,0.9754407721720528,0.030159176368626937,0.9644544850883352,-0.6374238914600227,0.9579701580014706,-0.6053615597783617,0.9669426582281073,-0.05412338006156553,0.930999468044807,-0.19293599327803335,0.9382514926658841,0.3673806947217569,0.016968137288504992,-0.006345607101456014,0.9876386151927115,0.10342166424070526,0.945418027344364,0.05417941052033112,0.9860483226978002,-0.3647928754543088,0.30623586542216347,-0.32340441130996916,-0.012920649683547815,0.1405259959459544,0.9435643263243959,0.5387510182620772,0.3669453747047005,0.08826981278236282
52,0.9951236899689906,0.1860178639480731,0.986802090709087,-0.9437720362491062,0.9009143152155674,0.01908663313733201,0.916434088809763,-0.4869695085927943,0.9013658513068675,-0.28137136640933086,0.8491902222469855,-0.08042427688949548,0.5921781764879036,0.44512608714566454,0.9921390709595592,-0.5322149408626187,0.9694217497883248,-0.4384217443854247,0.9740103046140434,0.1788632190374377,0.5342646144970159,0.09699129591070836,-0.024523997379582357,0.013964244134364964,0.9654921357481067,0.7090189050806742,0.6270526882315207,-0.21198207850407413
